text,date,from
Imagine recording everyone that&#39;s died with or after testing positive from the common cold/flu. O hang on ..🤔.,20201219,SUN
He can&#39;t even comb his frickin hair let alone make a proper decision,20201219,SUN
We need an election.,20201219,SUN
Never thought I’d miss Theresa May,20201219,SUN
&quot;The welfare of the people has always been the alibi of tyrants.&quot;  Albert Camus,20201219,SUN
He&#39;s a pawn of the World Economic  Forum&#39;s Great Reset.,20201219,SUN
How much you want to bet the higher ups will be excempt from this rule?,20201219,SUN
This is just a ploy to get everyone vaccinated by force so they bargain take vaccine then we will relax the tiers and lockdowns 😉,20201219,SUN
"Well that won&#39;t be happening Boris, and as the police have no powers of entry and I won&#39;t be answering the door...<br><br>Good luck 🤟",20201219,SUN
If this clown thinks I am cancelling Xmas he can do one,20201219,SUN
Then bringing it back in a couple of months don&#39;t kid yourselves people.,20210222,Guardian
He wants everyone to have a nonce hair cut like him that’s why barbers are closed,20210222,Guardian
He’s not even english,20210222,Guardian
20 million of us refuse the jab.... They have a problem.....,20210222,Guardian
Step one they will go crazy <br>1<br>2 they will go mad <br>3 they will party all day / night too<br>4 they go to Gail <br>5 they will get no food <br>6 they will get no water <br>7 whey will get sick like puck up <br>8 they will get out <br>9 they will get coivd<br>10 they will be daed ok the end,20210222,Guardian
Road map back in lockdown part 4,20210222,Guardian
"Don&#39;t believe him UK , he&#39;s hoping for a new term in election time once he&#39;s got it back into lockdowns",20210222,Guardian
Anyone still believe this is about the virus!?,20210222,Guardian
BS!,20210222,Guardian
"\"Step by step: how England&#39;s Covid lockdown will be lifted ► <a href=\"\"https://www.theguardian.com/world/2021/feb/22/step-by-step-how-england-lockdown-lifted\"\">https://www.theguardian.com/world/2021/feb/22/step-by-step-how-england-lockdown-lifted</a>\"",20210222,Guardian
don&#39;t worry as tomorrow we will blame the vaccine companies for not providing enough vaccines so we have to slow the the number of people being given jabs.  Which means we can prolong the restrictions.,20210222,Guardian
"We must never return to the old normal, Schools and pubs and hairdressers should remain shut forever, that’s the only way for a covid free future",20210222,Guardian
"Remember the nutters a few weeks back walking around hospitals with their mobile phones out complaining they couldn&#39;t find anybody were really COVID suicide bombers trying to make their way into the wards and infect everybody! Psychopaths, it&#39;s coming down to toxic warfare now!",20210222,Guardian
"Reports are there&#39;s an extreme wing of the anti-vax group with close ties to the National Front, who are willing to contract COVID and enter an area where minorities live to purposefully inject the virus into the community. We really need to be more vigilant and keep an eye on the anti-vax groups. They&#39;re dangerous.",20210222,Guardian
bojo has been felating tony bliar!,20210222,Guardian
Testing kids twice a week will surely be very inconvenient for social distancing and time tabling ?,20210222,Guardian
His hair looks as though it&#39;s fallen out and been glued back on,20210222,Guardian
"If he isn&#39;t held accountable for the 120,000 plus deaths then the UK needs to take a long hard look at themselves.",20210222,Guardian
Really appreciate the Boris variant being exported throughout the world. Long live capitalism!,20210222,Guardian
"They have no plan to open the economy until the country is fully bust, it will go on and on 5 years seems at least what they want to subject us to. BS all BS",20210222,Guardian
He’s like Pinocchio’s older brother but instead of his nose growing his forehead gets bigger.,20210606,SUN
&quot;It&#39;s too early to make a desicion....&quot; they&#39;ve already made their decision,20210606,SUN
I’d like Matt HanCock’s family to know that he is the most hated man in Britain.,20210606,SUN
Boris Johnson will not examine anything.<br><br>Boris Johnson will do as he is told.,20210606,SUN
Why would we not believe everything this guys says,20210606,SUN
I can&#39;t believe people are still putting up with this is fascism and being so compliant.,20210606,SUN
Why is anyone tanking any notice of these vile evil liars?,20210606,SUN
Horrible little man. Just stop complying. It’s us against them 😠,20210606,SUN
No to illegal vaccine passports. Quarantine is really bad for health.,20210606,SUN
This whole shambles is the greatest reason for term limits for politicians,20210606,SUN
This man should be ashamed of himself! Can’t wait till he finds out he can’t be saved by his puppeteers from the waking up public!,20210606,SUN
"They won’t stop restrictions until everyone is vaccinated, the narrative being we can’t stop restrictions due to the unvaccinated",20210606,SUN
No to abusive government. <br>No to unlawful lockdowns. <br>No to untested vaccines.,20210606,SUN
Every time he lies his hairline recedes 2 metres backwards to social distance from his lying mouth,20210606,SUN
When all this collapses MH and BJ will never be able to walk in public without heavy security for the rest of their lives.,20210606,SUN
He really does live up to the latter part of his surname doesn’t he,20210606,SUN
All I’ve realised over the last year is how mentally weak people are. You get one life and the majority are happy to stay at home for a flu. Elderly and vulnerable (the ones ACTUALLY at risk) are now vaccinated. ‘Ooh there’s a new variant’. LOCK US ALL UP AGAIN PLEASE MR HANCOCK SIR 🤦🏻‍♂️,20210606,SUN
It&#39;s almost like he is reading a script,20210606,SUN
Stop calling it covid and start calling it communism cos that actually exists,20210606,SUN
"As long as the deaths remain low, who cares how many cases there are??",20210606,SUN
"\"<a href=\"\"https://www.youtube.com/watch?v=uJvf-Qm8t-4&amp;t=0m09s\"\">0:09</a> - I hear the only person attending this is that one drunkard off the street...\"",20200623,Independent
Since when do people want strangers to be 1m near them anyway. This is great for schools and work colleagues tho people will need confidence going on holiday etc,20200623,Independent
The science that has put millions of people out of work and into poverty on a global scale.,20200623,Independent
Is anyone else just in shock by how he’s says he cares about people. He listens to the scientist when it suits him. The amount of contradiction is unbelievable,20200623,Independent
Didn&#39;t realise people were still social distancing,20200623,Independent
"So if you can stay 2 metres apart you should, so it’s obviously not safe yet to cut it to 1 metre then?",20200623,Independent
"The document back in March that was sent to Police &amp; others about &quot;convincing people to adhere to social distancing&quot; mentioned that the 2m rule is not based on science &amp; it&#39;s about control &amp; that the public would not be able to understand 1m so that&#39;s why it is 2m, true story.",20200623,Independent
Lol if you think this government cares about it&#39;s people ( those not having attended Eton)  I have a bridge I&#39;d like to sell you,20200623,Independent
