text,date,from
What a complete bunch of tosspots.,20200930,Guardian
SHUT SCHOOLS DOWN NOW AND DO VIDEO SCHOOLING,20200930,Guardian
Dumb and dumber these two 🤣 and as for the one in the middle....,20200930,Guardian
Did he just say common sense??!,20200930,Guardian
You all will pay for it sooner or later.,20200930,Guardian
I am beginning to hate Boris Johnson as much as war criminal Tony Blair. 😡,20200930,Guardian
Get stuffed Boris.,20200930,Guardian
yes there is only one way out of this resign boris,20200930,Guardian
"Just curious, are these further measures going to contradict other measures like what has previously been done?",20200930,Guardian
"\"See all our coronavirus coverage ► <a href=\"\"https://www.theguardian.com/world/coronavirus-outbreak\"\">https://www.theguardian.com/world/coronavirus-outbreak</a><br>Covid live news ► <a href=\"\"https://www.theguardian.com/world/live/2020/oct/01/coronavirus-live-news-spain-puts-madrid-under-lockdown-34m-jobs-lost-in-latin-america\"\">https://www.theguardian.com/world/live/2020/oct/01/coronavirus-live-news-spain-puts-madrid-under-lockdown-34m-jobs-lost-in-latin-america</a>\"",20200930,Guardian
Everyone wearing mask but now its supposingly the worst since pandemic..make no sense,20200930,Guardian
I got a further measure never vote tory again ever,20200930,Guardian
Fact checkers will be on these comments quicker than you can say lockdown,20200930,Guardian
"So basically, I can&#39;t go see 1 friend even at a distance but I can go to school with 4000 people with barely any social distancing ? Cool. Thanks Boris. Nice one 😃.",20201031,Guardian
RIP small businesses and all the people about to struggle even more financially,20201031,Guardian
"&quot;STAY HOME, GO TO SCHOOL&quot; Well done",20201031,Guardian
“Stay at home”<br>But go and mix with over 1000 other people at schools because that totally doesn’t count,20201031,Guardian
<b><i>&quot;Stay at home.&quot;</i></b><br><b><i>&quot;Don&#39;t stay at home.&quot;</i></b>,20201031,Guardian
Wait until he announces &quot;Eat Out To Help Out.....Christmas Edition&quot;.,20201031,Guardian
Absolute insanity. This country has gone to the dogs.,20201031,Guardian
People don&#39;t care about the restrictions if they are going schools/colleges with 100&#39;s of people. It won&#39;t make a difference,20201031,Guardian
We can’t visit a friend that lives next door but we can go to a cramped school with 3000 people.,20201031,Guardian
"The economy&#39;s gonna pull a Sooty and say, &quot;bye bye, everybody, bye bye&quot;",20201031,Guardian
Everyone: stay at home<br>Boris: <b>Well yes but actually no</b>,20201031,Guardian
"&quot;stay home, unless you go to school. We have banned Corona from going to schools so you&#39;ll be fine&quot;",20201031,Guardian
"Interesting hearing Boris saying &quot;there is no alternative&quot;, Thatcher&#39;s slogan.",20201031,Guardian
"yes, lets all stay in our houses and never leave... apart from when we go to schools and workplaces! boris has saved the day once more",20201031,Guardian
“Lockdown”<br>Keeping schools open for more spread of covid<br>What a solid plan,20201031,Guardian
"Hundreds will commit suicide, no question. Not everyone can take it on for long periods of time.",20201031,Guardian
Who eles just came for the comments. BS,20201031,Guardian
Day 76.000000000000000000000 of a 2 week flatten the curve.,20201031,Guardian
cant wait for us to all be working in amazon fulfilment center&#39;s,20201031,Guardian
Either leave everything open or close everything including schools,20201031,Guardian
Must be hard with a big house and garden.....,20200416,BBC
They know people won’t like hearing lockdown for 2-4 more months so they’re giving it to us in instalments,20200416,BBC
Minute silence for people in abusive households,20200416,BBC
I understand the stress on parents but how are they most concerned about children missing out if they are like 4? All they miss out on is playing Lego at school. People are missing uni and GCSE’s and A levels. People are dying! They aren’t that bad off! They won’t even realise when they are older. They are resilient and will find a way.,20200416,BBC
"Depression. Abuse. Suicide. Starvation. Anxiety. Poor social skills. Insanity. Claustrophobia. <br><br>These are silent killers. Stay strong, whomever you are.",20200416,BBC
They will &quot;review&quot; it in another 3 weeks and extend it . <br><br>and extend it for another 3 or so weeks and so on,20200416,BBC
"It’s going to be on longer than 3 weeks, there’s no way this is going to go in 3 weeks.                          Edit -Can everyone go sub to my channel??",20200416,BBC
"I feel like they will just keep extending the lockdown so that it makes people stay at home ,  because if they tell us the exact time and say if it was months people will just ignore “saying that’s too long” or get tempted 🤷🏾‍♂️",20200416,BBC
"Who else is watching this in 2023? <br>It&#39;s funny, back then there was still hope..",20200416,BBC
It won&#39;t prevent depression though.,20200416,BBC
Some of us don&#39;t have a Garden..count yourself lucky.,20200416,BBC
Prevent the second wave?... we&#39;re not done with the first yet :(,20200416,BBC
“Worried about them missing out on things”. Better to miss out than risk their lives and others lives.,20200416,BBC
If they did the lockdown on January or February or early March we wouldn&#39;t be having higher death tolls.. i mean its my opinion lol,20200416,BBC
let&#39;s not make the same mistake like Spain and Italy of early uplifts!,20200416,BBC
They should include out of hospital covid 19 deaths to give a true figure,20200416,BBC
Missing out on things? Like contracting corona virus?,20200416,BBC
What’s more suspicious is the bbc having their comments section open,20200416,BBC
Stuckin a huge house and garden... Oh nooooooooooooooooo!,20200416,BBC
"The impact on people’s mental health.. have they really addressed this? Uni, gcse and a level students are the ones truly missing out.",20200416,BBC
"800 new cases, but how many just have a cough?  Did anyone need hospital treatment?  Did anyone die?  Are we to expect more of this in other areas?  Millions are losing their jobs.  Is this the beginning of the &#39;new normal&#39; - government control under the guise of keeping us &#39;safe&#39;?",20200629,BBC
<b>’where’s the beef ?’</b><br><br>‘We know that no one ever seizes power with the intention of relinquishing it’<br>George Orwell.,20200629,BBC
"Funny how people protest for black lives matter and freedom but yet they allow the government to lock them down for no real good reason and take away there right to earn money and control and restrict them. I believe in the blm protests but what the government are doing is an abuse of power, they put us into lockdown for covid deaths and now that covid deaths are so low they are trying to desperatetly gain control by using cases that are not killing people and most cases will be A symptomatic.<br>They are basically locking  leicester up for cases which means we will forever go into lockdowns for people getting infected and not dying. It&#39;s almost like locking everyone up every year for flu cases, that is how stupid this is but we know that most flu cases don&#39;t lead to death so we don&#39;t care. It&#39;s such an abuse of power and a fixation, it&#39;s absolutely hilarious, most people that get infected with covid don&#39;t even know they had it and yet they are being asked to destroy there lives and destroy a generation for it.",20200629,BBC
Defund the<br><br>B B C<br><br>Cancel your London elite bias license,20200629,BBC
Lies where’s the proof more lies,20200629,BBC
<b>sticks hand in water</b><br>WHY IS MY HAND WET?!,20200629,BBC
"Search up any random THREE DIGIT numbers then write new cases and see what it comes up with.For example,632 new cases.<br>Very fishy 🐟🐟🐠shows how the numbers are being manipulated to scare you.",20200629,BBC
The media are the virus,20200629,BBC
"This is crazy .Why are they talking about cases and not deaths?Because the facts don’t justify lockdown.Time to reopen our businesses and for everyone scared of the a virus you can stay in your homes forever and wait for your safe vaccine 💉💉.But the rest of us should be able to get on with life,<br>This lockdown has done more damage than good.Think about the thousand  of businesses destroyed ,people stuck in abusive households and those who are now homeless.The government doesn’t care about your safety,that’s the truth.",20200629,BBC
